"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"1"	"grey"	TRUE	0.0329	1213	309	42	0.136	0.035	"GO:0042127"	"BP"	23	"regulation of cell proliferation"	1	"ENSG00000004468,ENSG00000019549,ENSG00000077942,ENSG00000088002,ENSG00000095739,ENSG00000106483,ENSG00000111846,ENSG00000113721,ENSG00000115085,ENSG00000115232,ENSG00000115539,ENSG00000115738,ENSG00000121068,ENSG00000124205,ENSG00000124766,ENSG00000125378,ENSG00000130176,ENSG00000134259,ENSG00000136826,ENSG00000140682,ENSG00000141052,ENSG00000142871,ENSG00000146469,ENSG00000154764,ENSG00000154928,ENSG00000156574,ENSG00000162733,ENSG00000162998,ENSG00000164850,ENSG00000166831,ENSG00000167244,ENSG00000169031,ENSG00000169083,ENSG00000171612,ENSG00000173334,ENSG00000173511,ENSG00000182871,ENSG00000184304,ENSG00000185551,ENSG00000197256,ENSG00000198435,ENSG00000198914"	4.18259498919262
"2"	"grey"	TRUE	0.00566	283	309	18	0.058	0.064	"GO:0006936"	"BP"	14	"muscle contraction"	1	"ENSG00000082781,ENSG00000101335,ENSG00000107796,ENSG00000111245,ENSG00000114854,ENSG00000118194,ENSG00000118729,ENSG00000121361,ENSG00000122786,ENSG00000124205,ENSG00000130176,ENSG00000130528,ENSG00000133392,ENSG00000141052,ENSG00000163380,ENSG00000164850,ENSG00000182963,ENSG00000198523"	5.66698250777789
"3"	"grey"	TRUE	2.85e-07	4204	309	123	0.398	0.029	"GO:0032502"	"BP"	17	"developmental process"	1	"ENSG00000004399,ENSG00000006638,ENSG00000011465,ENSG00000019549,ENSG00000020181,ENSG00000042832,ENSG00000043355,ENSG00000049540,ENSG00000065320,ENSG00000066735,ENSG00000071575,ENSG00000077942,ENSG00000077943,ENSG00000080573,ENSG00000081052,ENSG00000082781,ENSG00000086159,ENSG00000087460,ENSG00000088002,ENSG00000095739,ENSG00000100373,ENSG00000101134,ENSG00000101335,ENSG00000101439,ENSG00000105088,ENSG00000105137,ENSG00000106333,ENSG00000106483,ENSG00000106538,ENSG00000106819,ENSG00000107796,ENSG00000111245,ENSG00000111799,ENSG00000111846,ENSG00000112280,ENSG00000112837,ENSG00000113721,ENSG00000114854,ENSG00000115085,ENSG00000115232,ENSG00000115539,ENSG00000115738,ENSG00000117154,ENSG00000118194,ENSG00000121068,ENSG00000122691,ENSG00000124205,ENSG00000124479,ENSG00000124766,ENSG00000125378,ENSG00000126778,ENSG00000127528,ENSG00000128606,ENSG00000130558,ENSG00000130635,ENSG00000133392,ENSG00000134259,ENSG00000135414,ENSG00000136378,ENSG00000136383,ENSG00000136826,ENSG00000138771,ENSG00000139352,ENSG00000140682,ENSG00000141052,ENSG00000142279,ENSG00000142449,ENSG00000142871,ENSG00000143387,ENSG00000144824,ENSG00000147443,ENSG00000152977,ENSG00000153246,ENSG00000154764,ENSG00000154928,ENSG00000155254,ENSG00000156574,ENSG00000157240,ENSG00000157399,ENSG00000160678,ENSG00000161642,ENSG00000162494,ENSG00000162576,ENSG00000162733,ENSG00000162878,ENSG00000162998,ENSG00000163380,ENSG00000163485,ENSG00000163975,ENSG00000164379,ENSG00000164692,ENSG00000164850,ENSG00000164877,ENSG00000164983,ENSG00000165795,ENSG00000166831,ENSG00000167244,ENSG00000169031,ENSG00000169083,ENSG00000169862,ENSG00000171608,ENSG00000173511,ENSG00000174233,ENSG00000176678,ENSG00000176692,ENSG00000179772,ENSG00000180340,ENSG00000182580,ENSG00000182871,ENSG00000184254,ENSG00000184304,ENSG00000185551,ENSG00000186847,ENSG00000186907,ENSG00000187556,ENSG00000188064,ENSG00000188157,ENSG00000189184,ENSG00000197467,ENSG00000198435,ENSG00000198914,ENSG00000204262,ENSG00000213145"	1.91829956231654
"4"	"grey"	TRUE	8.36e-09	3902	309	121	0.392	0.031	"GO:0048856"	"BP"	17	"anatomical structure development"	2	"ENSG00000004399,ENSG00000006638,ENSG00000011465,ENSG00000019549,ENSG00000020181,ENSG00000042832,ENSG00000043355,ENSG00000049540,ENSG00000065320,ENSG00000066735,ENSG00000077942,ENSG00000077943,ENSG00000080573,ENSG00000081052,ENSG00000082781,ENSG00000086159,ENSG00000087460,ENSG00000088002,ENSG00000095739,ENSG00000100373,ENSG00000101134,ENSG00000101335,ENSG00000101439,ENSG00000105088,ENSG00000105137,ENSG00000106333,ENSG00000106483,ENSG00000106538,ENSG00000106819,ENSG00000107796,ENSG00000111245,ENSG00000111799,ENSG00000111846,ENSG00000112280,ENSG00000112837,ENSG00000113721,ENSG00000114854,ENSG00000115085,ENSG00000115232,ENSG00000115539,ENSG00000115738,ENSG00000117154,ENSG00000118194,ENSG00000121068,ENSG00000122691,ENSG00000124205,ENSG00000124479,ENSG00000124766,ENSG00000125378,ENSG00000126778,ENSG00000127528,ENSG00000128606,ENSG00000130558,ENSG00000130635,ENSG00000133392,ENSG00000134259,ENSG00000135414,ENSG00000136378,ENSG00000136383,ENSG00000136826,ENSG00000138771,ENSG00000139352,ENSG00000140682,ENSG00000141052,ENSG00000142279,ENSG00000142449,ENSG00000142871,ENSG00000143387,ENSG00000144824,ENSG00000147443,ENSG00000152977,ENSG00000154764,ENSG00000154928,ENSG00000155254,ENSG00000156574,ENSG00000157240,ENSG00000157399,ENSG00000160678,ENSG00000161642,ENSG00000162494,ENSG00000162576,ENSG00000162733,ENSG00000162878,ENSG00000162998,ENSG00000163380,ENSG00000163485,ENSG00000163975,ENSG00000164379,ENSG00000164692,ENSG00000164850,ENSG00000164877,ENSG00000164983,ENSG00000165795,ENSG00000166831,ENSG00000167244,ENSG00000169031,ENSG00000169083,ENSG00000169862,ENSG00000171608,ENSG00000173511,ENSG00000174233,ENSG00000176678,ENSG00000176692,ENSG00000179772,ENSG00000180340,ENSG00000182580,ENSG00000182871,ENSG00000184254,ENSG00000184304,ENSG00000185551,ENSG00000186847,ENSG00000186907,ENSG00000187556,ENSG00000188064,ENSG00000188157,ENSG00000189184,ENSG00000197467,ENSG00000198435,ENSG00000198914,ENSG00000204262,ENSG00000213145"	2.07341323346828
"5"	"grey"	TRUE	4.21e-06	1230	309	52	0.168	0.042	"GO:0009888"	"BP"	17	"tissue development"	3	"ENSG00000019549,ENSG00000077943,ENSG00000082781,ENSG00000087460,ENSG00000088002,ENSG00000095739,ENSG00000100373,ENSG00000106483,ENSG00000106819,ENSG00000107796,ENSG00000111245,ENSG00000111799,ENSG00000111846,ENSG00000113721,ENSG00000114854,ENSG00000115232,ENSG00000115738,ENSG00000118194,ENSG00000121068,ENSG00000122691,ENSG00000124766,ENSG00000125378,ENSG00000126778,ENSG00000128606,ENSG00000130558,ENSG00000130635,ENSG00000133392,ENSG00000135414,ENSG00000136378,ENSG00000136826,ENSG00000139352,ENSG00000140682,ENSG00000141052,ENSG00000142871,ENSG00000143387,ENSG00000144824,ENSG00000154764,ENSG00000154928,ENSG00000156574,ENSG00000157240,ENSG00000162733,ENSG00000162878,ENSG00000163380,ENSG00000176692,ENSG00000180340,ENSG00000185551,ENSG00000186847,ENSG00000188064,ENSG00000198435,ENSG00000198914,ENSG00000204262,ENSG00000213145"	3.52878352600291
"6"	"grey"	TRUE	2.34e-11	1719	309	76	0.246	0.044	"GO:0009653"	"BP"	17	"anatomical structure morphogenesis"	2	"ENSG00000004399,ENSG00000006638,ENSG00000011465,ENSG00000019549,ENSG00000020181,ENSG00000049540,ENSG00000065320,ENSG00000077942,ENSG00000077943,ENSG00000082781,ENSG00000086159,ENSG00000087460,ENSG00000095739,ENSG00000101134,ENSG00000101439,ENSG00000106483,ENSG00000106819,ENSG00000107796,ENSG00000111245,ENSG00000111799,ENSG00000112280,ENSG00000112837,ENSG00000113721,ENSG00000114854,ENSG00000115232,ENSG00000115539,ENSG00000115738,ENSG00000118194,ENSG00000121068,ENSG00000122691,ENSG00000124766,ENSG00000125378,ENSG00000126778,ENSG00000127528,ENSG00000130558,ENSG00000130635,ENSG00000133392,ENSG00000134259,ENSG00000136826,ENSG00000138771,ENSG00000142279,ENSG00000142449,ENSG00000142871,ENSG00000144824,ENSG00000147443,ENSG00000152977,ENSG00000154764,ENSG00000154928,ENSG00000156574,ENSG00000157240,ENSG00000160678,ENSG00000162494,ENSG00000163380,ENSG00000163975,ENSG00000164379,ENSG00000164692,ENSG00000164877,ENSG00000166831,ENSG00000167244,ENSG00000169031,ENSG00000169862,ENSG00000171608,ENSG00000173511,ENSG00000176678,ENSG00000176692,ENSG00000179772,ENSG00000180340,ENSG00000182580,ENSG00000182871,ENSG00000184254,ENSG00000184304,ENSG00000188064,ENSG00000197467,ENSG00000198435,ENSG00000204262,ENSG00000213145"	3.07097077463593
"7"	"grey"	TRUE	0.0127	330	309	19	0.061	0.058	"GO:0048729"	"BP"	17	"tissue morphogenesis"	3	"ENSG00000019549,ENSG00000077943,ENSG00000107796,ENSG00000111245,ENSG00000114854,ENSG00000118194,ENSG00000121068,ENSG00000124766,ENSG00000125378,ENSG00000126778,ENSG00000130635,ENSG00000136826,ENSG00000142871,ENSG00000144824,ENSG00000154764,ENSG00000157240,ENSG00000180340,ENSG00000188064,ENSG00000198435"	4.83766471427023
"8"	"grey"	TRUE	0.000163	737	309	35	0.113	0.047	"GO:0048646"	"BP"	17	"anatomical structure formation involved in morphogenesis"	2	"ENSG00000004399,ENSG00000006638,ENSG00000011465,ENSG00000019549,ENSG00000020181,ENSG00000077943,ENSG00000082781,ENSG00000087460,ENSG00000111245,ENSG00000111799,ENSG00000113721,ENSG00000115232,ENSG00000115539,ENSG00000121068,ENSG00000122691,ENSG00000124766,ENSG00000125378,ENSG00000126778,ENSG00000127528,ENSG00000130558,ENSG00000130635,ENSG00000133392,ENSG00000136826,ENSG00000144824,ENSG00000154928,ENSG00000156574,ENSG00000160678,ENSG00000163380,ENSG00000169031,ENSG00000173511,ENSG00000176692,ENSG00000182580,ENSG00000184304,ENSG00000198435,ENSG00000204262"	4.34283348019597
"9"	"grey"	TRUE	0.029	82	309	9	0.029	0.11	"GO:0001704"	"BP"	17	"formation of primary germ layer"	3	"ENSG00000077943,ENSG00000082781,ENSG00000111799,ENSG00000115232,ENSG00000125378,ENSG00000130635,ENSG00000136826,ENSG00000156574,ENSG00000204262"	6.9060969704417
"10"	"grey"	TRUE	1.98e-05	5198	309	137	0.443	0.026	"GO:0032501"	"BP"	17	"multicellular organismal process"	1	"ENSG00000004399,ENSG00000006638,ENSG00000011465,ENSG00000019549,ENSG00000020181,ENSG00000042832,ENSG00000043355,ENSG00000049540,ENSG00000065320,ENSG00000066735,ENSG00000071575,ENSG00000074370,ENSG00000077942,ENSG00000077943,ENSG00000080573,ENSG00000081052,ENSG00000082781,ENSG00000086159,ENSG00000087460,ENSG00000088002,ENSG00000095739,ENSG00000101134,ENSG00000101311,ENSG00000101335,ENSG00000101439,ENSG00000105137,ENSG00000106333,ENSG00000106483,ENSG00000106538,ENSG00000106819,ENSG00000107796,ENSG00000111245,ENSG00000111799,ENSG00000111846,ENSG00000112280,ENSG00000112837,ENSG00000113721,ENSG00000114854,ENSG00000115085,ENSG00000115232,ENSG00000115539,ENSG00000115738,ENSG00000117154,ENSG00000118194,ENSG00000118729,ENSG00000121068,ENSG00000121361,ENSG00000122691,ENSG00000122786,ENSG00000124205,ENSG00000124479,ENSG00000124766,ENSG00000125378,ENSG00000126218,ENSG00000126778,ENSG00000127528,ENSG00000128606,ENSG00000130176,ENSG00000130528,ENSG00000130558,ENSG00000130635,ENSG00000131620,ENSG00000133392,ENSG00000134259,ENSG00000135414,ENSG00000136378,ENSG00000136383,ENSG00000136826,ENSG00000138771,ENSG00000139329,ENSG00000139352,ENSG00000140682,ENSG00000140859,ENSG00000141052,ENSG00000142871,ENSG00000143387,ENSG00000144824,ENSG00000147443,ENSG00000152977,ENSG00000153246,ENSG00000154764,ENSG00000154928,ENSG00000155254,ENSG00000156574,ENSG00000157240,ENSG00000157399,ENSG00000160678,ENSG00000161642,ENSG00000162494,ENSG00000162576,ENSG00000162733,ENSG00000162878,ENSG00000162998,ENSG00000163380,ENSG00000163485,ENSG00000164692,ENSG00000164850,ENSG00000164877,ENSG00000164983,ENSG00000165795,ENSG00000166831,ENSG00000166863,ENSG00000167244,ENSG00000169031,ENSG00000169083,ENSG00000169129,ENSG00000169862,ENSG00000171608,ENSG00000173198,ENSG00000173511,ENSG00000173918,ENSG00000174233,ENSG00000176678,ENSG00000176692,ENSG00000179772,ENSG00000180340,ENSG00000181481,ENSG00000182580,ENSG00000182871,ENSG00000182963,ENSG00000184254,ENSG00000184304,ENSG00000185551,ENSG00000186469,ENSG00000186847,ENSG00000186907,ENSG00000187556,ENSG00000188064,ENSG00000188157,ENSG00000189184,ENSG00000197467,ENSG00000198435,ENSG00000198515,ENSG00000198523,ENSG00000198914,ENSG00000204262,ENSG00000213145"	1.69816761092111
