"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"1"	"darkred"	TRUE	0.0412	4	283	3	0.011	0.75	"GO:0046368"	"BP"	5	"GDP-L-fucose metabolic process"	1	"ENSG00000104522,ENSG00000112699,ENSG00000157353"	10.0343184270418
"2"	"darkred"	TRUE	0.0327	20	283	5	0.018	0.25	"GO:0009226"	"BP"	5	"nucleotide-sugar biosynthetic process"	1	"ENSG00000100417,ENSG00000104522,ENSG00000112699,ENSG00000124357,ENSG00000157353"	8.3603419934701
"3"	"darkred"	TRUE	0.0104	3	283	3	0.011	1	"GO:0042350"	"BP"	5	"GDP-L-fucose biosynthetic process"	2	"ENSG00000104522,ENSG00000112699,ENSG00000157353"	10.2166399838357
"4"	"darkred"	TRUE	0.00286	35	283	7	0.025	0.2	"GO:0000291"	"BP"	4	"nuclear-transcribed mRNA catabolic process, exonucleolytic"	1	"ENSG00000110063,ENSG00000130713,ENSG00000144535,ENSG00000151065,ENSG00000168002,ENSG00000171311,ENSG00000204351"	8.0194154064995
"5"	"darkred"	TRUE	0.0185	8082	283	165	0.583	0.02	"GO:0044422"	"CC"	1	"organelle part"	1	"ENSG00000002822,ENSG00000004455,ENSG00000008516,ENSG00000011143,ENSG00000023191,ENSG00000025770,ENSG00000027847,ENSG00000039650,ENSG00000046647,ENSG00000049541,ENSG00000060971,ENSG00000064490,ENSG00000064601,ENSG00000065268,ENSG00000066379,ENSG00000067560,ENSG00000071553,ENSG00000071859,ENSG00000072135,ENSG00000073050,ENSG00000073536,ENSG00000074582,ENSG00000076924,ENSG00000078900,ENSG00000080189,ENSG00000080823,ENSG00000089248,ENSG00000092010,ENSG00000092036,ENSG00000094914,ENSG00000100056,ENSG00000100258,ENSG00000100299,ENSG00000100324,ENSG00000100575,ENSG00000100726,ENSG00000100908,ENSG00000100982,ENSG00000101193,ENSG00000101246,ENSG00000102125,ENSG00000102977,ENSG00000103275,ENSG00000104889,ENSG00000104897,ENSG00000104983,ENSG00000105618,ENSG00000106399,ENSG00000106400,ENSG00000108469,ENSG00000108641,ENSG00000108799,ENSG00000110063,ENSG00000110497,ENSG00000110628,ENSG00000111203,ENSG00000114779,ENSG00000115204,ENSG00000115275,ENSG00000115317,ENSG00000115361,ENSG00000115970,ENSG00000119227,ENSG00000119650,ENSG00000120656,ENSG00000122515,ENSG00000122705,ENSG00000123154,ENSG00000123989,ENSG00000124299,ENSG00000125352,ENSG00000125755,ENSG00000127419,ENSG00000127580,ENSG00000129197,ENSG00000129353,ENSG00000130175,ENSG00000130640,ENSG00000130713,ENSG00000132323,ENSG00000132781,ENSG00000133313,ENSG00000133935,ENSG00000135924,ENSG00000136279,ENSG00000136878,ENSG00000136938,ENSG00000137200,ENSG00000137497,ENSG00000138175,ENSG00000139428,ENSG00000140612,ENSG00000140983,ENSG00000141337,ENSG00000141519,ENSG00000141577,ENSG00000143578,ENSG00000143793,ENSG00000147155,ENSG00000147813,ENSG00000148824,ENSG00000149292,ENSG00000149761,ENSG00000152082,ENSG00000154743,ENSG00000154767,ENSG00000155229,ENSG00000159685,ENSG00000160752,ENSG00000160948,ENSG00000162236,ENSG00000162585,ENSG00000162909,ENSG00000162910,ENSG00000163516,ENSG00000166321,ENSG00000166333,ENSG00000167925,ENSG00000168002,ENSG00000168255,ENSG00000169228,ENSG00000169592,ENSG00000169738,ENSG00000171298,ENSG00000171311,ENSG00000171962,ENSG00000173113,ENSG00000174483,ENSG00000174886,ENSG00000175309,ENSG00000175854,ENSG00000176248,ENSG00000176715,ENSG00000177830,ENSG00000178028,ENSG00000179085,ENSG00000179588,ENSG00000181392,ENSG00000182872,ENSG00000184470,ENSG00000185024,ENSG00000185088,ENSG00000185236,ENSG00000185379,ENSG00000186787,ENSG00000189306,ENSG00000196510,ENSG00000197150,ENSG00000198917,ENSG00000204344,ENSG00000204356,ENSG00000204435,ENSG00000205084,ENSG00000213123,ENSG00000213339,ENSG00000213672,ENSG00000213676,ENSG00000214113,ENSG00000214517,ENSG00000215305,ENSG00000220205,ENSG00000225921,ENSG00000239382,ENSG00000249115,ENSG00000254505"	1.42400670158964
"6"	"darkred"	TRUE	0.0137	7923	283	163	0.576	0.021	"GO:0044446"	"CC"	1	"intracellular organelle part"	1	"ENSG00000002822,ENSG00000004455,ENSG00000008516,ENSG00000011143,ENSG00000023191,ENSG00000025770,ENSG00000027847,ENSG00000039650,ENSG00000046647,ENSG00000049541,ENSG00000060971,ENSG00000064490,ENSG00000064601,ENSG00000065268,ENSG00000066379,ENSG00000067560,ENSG00000071553,ENSG00000071859,ENSG00000072135,ENSG00000073050,ENSG00000073536,ENSG00000074582,ENSG00000076924,ENSG00000078900,ENSG00000080189,ENSG00000089248,ENSG00000092010,ENSG00000092036,ENSG00000094914,ENSG00000100056,ENSG00000100258,ENSG00000100299,ENSG00000100324,ENSG00000100575,ENSG00000100726,ENSG00000100908,ENSG00000100982,ENSG00000101193,ENSG00000101246,ENSG00000102125,ENSG00000102977,ENSG00000103275,ENSG00000104889,ENSG00000104897,ENSG00000104983,ENSG00000105618,ENSG00000106399,ENSG00000106400,ENSG00000108469,ENSG00000108641,ENSG00000108799,ENSG00000110063,ENSG00000110497,ENSG00000110628,ENSG00000111203,ENSG00000114779,ENSG00000115204,ENSG00000115275,ENSG00000115317,ENSG00000115361,ENSG00000115970,ENSG00000119227,ENSG00000119650,ENSG00000120656,ENSG00000122515,ENSG00000122705,ENSG00000123154,ENSG00000123989,ENSG00000124299,ENSG00000125352,ENSG00000125755,ENSG00000127419,ENSG00000127580,ENSG00000129197,ENSG00000129353,ENSG00000130175,ENSG00000130640,ENSG00000130713,ENSG00000132323,ENSG00000132781,ENSG00000133313,ENSG00000133935,ENSG00000135924,ENSG00000136279,ENSG00000136878,ENSG00000136938,ENSG00000137200,ENSG00000137497,ENSG00000138175,ENSG00000139428,ENSG00000140612,ENSG00000140983,ENSG00000141337,ENSG00000141519,ENSG00000141577,ENSG00000143578,ENSG00000143793,ENSG00000147155,ENSG00000147813,ENSG00000148824,ENSG00000149292,ENSG00000149761,ENSG00000152082,ENSG00000154743,ENSG00000154767,ENSG00000155229,ENSG00000159685,ENSG00000160752,ENSG00000160948,ENSG00000162236,ENSG00000162585,ENSG00000162909,ENSG00000162910,ENSG00000163516,ENSG00000166321,ENSG00000166333,ENSG00000167925,ENSG00000168002,ENSG00000168255,ENSG00000169228,ENSG00000169592,ENSG00000169738,ENSG00000171298,ENSG00000171311,ENSG00000171962,ENSG00000173113,ENSG00000174483,ENSG00000174886,ENSG00000175309,ENSG00000175854,ENSG00000176248,ENSG00000176715,ENSG00000177830,ENSG00000178028,ENSG00000179085,ENSG00000179588,ENSG00000181392,ENSG00000182872,ENSG00000184470,ENSG00000185024,ENSG00000185088,ENSG00000185236,ENSG00000185379,ENSG00000186787,ENSG00000189306,ENSG00000196510,ENSG00000197150,ENSG00000198917,ENSG00000204344,ENSG00000204356,ENSG00000204435,ENSG00000213123,ENSG00000213339,ENSG00000213672,ENSG00000213676,ENSG00000214113,ENSG00000214517,ENSG00000215305,ENSG00000220205,ENSG00000225921,ENSG00000239382,ENSG00000249115,ENSG00000254505"	1.46724466181727
"7"	"darkred"	TRUE	0.0316	16	160	4	0.025	0.25	"REAC:R-HSA-429958"	"rea"	3	"mRNA decay by 3' to 5' exoribonuclease"	1	"ENSG00000110063,ENSG00000130713,ENSG00000171311,ENSG00000204351"	NA
"8"	"darkred"	TRUE	0.00872	78	160	8	0.05	0.103	"REAC:R-HSA-446193"	"rea"	2	"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	1	"ENSG00000064601,ENSG00000100417,ENSG00000104522,ENSG00000112699,ENSG00000124357,ENSG00000157353,ENSG00000167508,ENSG00000179085"	NA
"9"	"darkred"	TRUE	0.00174	63	160	8	0.05	0.127	"REAC:R-HSA-446219"	"rea"	2	"Synthesis of substrates in N-glycan biosythesis"	2	"ENSG00000064601,ENSG00000100417,ENSG00000104522,ENSG00000112699,ENSG00000124357,ENSG00000157353,ENSG00000167508,ENSG00000179085"	NA
"10"	"darkred"	TRUE	0.0261	6	160	3	0.019	0.5	"REAC:R-HSA-6787639"	"rea"	2	"GDP-fucose biosynthesis"	3	"ENSG00000104522,ENSG00000112699,ENSG00000157353"	NA
