"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"1"	"indianred3"	TRUE	0.0236	43	56	4	0.071	0.093	"REAC:R-HSA-194068"	"rea"	1	"Bile acid and bile salt metabolism"	1	"ENSG00000084453,ENSG00000141447,ENSG00000172345,ENSG00000186350"	NA
"2"	"indianred3"	TRUE	0.0237	16	56	3	0.054	0.188	"REAC:R-HSA-159418"	"rea"	1	"Recycling of bile acids and salts"	2	"ENSG00000084453,ENSG00000172345,ENSG00000186350"	NA
"3"	"blue2"	TRUE	0.000727	7282	188	111	0.59	0.015	"GO:0050896"	"BP"	17	"response to stimulus"	1	"ENSG00000009950,ENSG00000010327,ENSG00000012779,ENSG00000013563,ENSG00000018280,ENSG00000028137,ENSG00000028277,ENSG00000065357,ENSG00000070190,ENSG00000071051,ENSG00000076641,ENSG00000078140,ENSG00000079277,ENSG00000081237,ENSG00000082074,ENSG00000085449,ENSG00000086062,ENSG00000100365,ENSG00000100368,ENSG00000100592,ENSG00000101096,ENSG00000101336,ENSG00000102524,ENSG00000104081,ENSG00000105639,ENSG00000105697,ENSG00000106799,ENSG00000107968,ENSG00000109861,ENSG00000110324,ENSG00000111229,ENSG00000111321,ENSG00000111679,ENSG00000111711,ENSG00000112343,ENSG00000115271,ENSG00000116489,ENSG00000117362,ENSG00000118640,ENSG00000118785,ENSG00000119535,ENSG00000121671,ENSG00000124107,ENSG00000124813,ENSG00000126561,ENSG00000129450,ENSG00000129667,ENSG00000131876,ENSG00000134830,ENSG00000135842,ENSG00000137462,ENSG00000138496,ENSG00000140030,ENSG00000140853,ENSG00000141968,ENSG00000142185,ENSG00000142583,ENSG00000143162,ENSG00000143226,ENSG00000143851,ENSG00000145287,ENSG00000145819,ENSG00000146376,ENSG00000150337,ENSG00000150637,ENSG00000153029,ENSG00000154589,ENSG00000155629,ENSG00000156273,ENSG00000157020,ENSG00000159216,ENSG00000160791,ENSG00000161911,ENSG00000161944,ENSG00000163563,ENSG00000163565,ENSG00000163823,ENSG00000164761,ENSG00000166278,ENSG00000167207,ENSG00000167613,ENSG00000167851,ENSG00000168995,ENSG00000169397,ENSG00000170458,ENSG00000170776,ENSG00000170909,ENSG00000171051,ENSG00000171940,ENSG00000172243,ENSG00000172936,ENSG00000172985,ENSG00000173762,ENSG00000174125,ENSG00000174564,ENSG00000175354,ENSG00000177663,ENSG00000183484,ENSG00000184500,ENSG00000184916,ENSG00000185245,ENSG00000196735,ENSG00000197249,ENSG00000198019,ENSG00000203747,ENSG00000204287,ENSG00000204577,ENSG00000213903,ENSG00000223865,ENSG00000254087,ENSG00000254415"	1.35563016342414
"4"	"blue2"	TRUE	0.00113	3060	188	60	0.319	0.02	"GO:0006950"	"BP"	17	"response to stress"	2	"ENSG00000010327,ENSG00000018280,ENSG00000028137,ENSG00000065357,ENSG00000071051,ENSG00000078140,ENSG00000081237,ENSG00000085449,ENSG00000101096,ENSG00000101336,ENSG00000105639,ENSG00000105697,ENSG00000106799,ENSG00000107968,ENSG00000111321,ENSG00000111679,ENSG00000112343,ENSG00000116489,ENSG00000118640,ENSG00000119535,ENSG00000124107,ENSG00000134830,ENSG00000135842,ENSG00000137462,ENSG00000138496,ENSG00000140853,ENSG00000141968,ENSG00000142185,ENSG00000150337,ENSG00000150637,ENSG00000154589,ENSG00000155629,ENSG00000156273,ENSG00000160791,ENSG00000161911,ENSG00000163563,ENSG00000163565,ENSG00000163823,ENSG00000164761,ENSG00000166278,ENSG00000167207,ENSG00000167851,ENSG00000169397,ENSG00000170458,ENSG00000171051,ENSG00000172243,ENSG00000172936,ENSG00000172985,ENSG00000174125,ENSG00000175354,ENSG00000184500,ENSG00000185245,ENSG00000196735,ENSG00000198019,ENSG00000204287,ENSG00000204577,ENSG00000213903,ENSG00000223865,ENSG00000254087,ENSG00000254415"	2.58356079259842
"5"	"blue2"	TRUE	2.15e-12	1280	188	49	0.261	0.038	"GO:0006952"	"BP"	17	"defense response"	3	"ENSG00000010327,ENSG00000018280,ENSG00000028137,ENSG00000078140,ENSG00000081237,ENSG00000085449,ENSG00000101336,ENSG00000105639,ENSG00000105697,ENSG00000111321,ENSG00000111679,ENSG00000112343,ENSG00000116489,ENSG00000118640,ENSG00000119535,ENSG00000124107,ENSG00000134830,ENSG00000137462,ENSG00000138496,ENSG00000140853,ENSG00000150337,ENSG00000150637,ENSG00000154589,ENSG00000155629,ENSG00000160791,ENSG00000161911,ENSG00000163563,ENSG00000163565,ENSG00000163823,ENSG00000164761,ENSG00000166278,ENSG00000167207,ENSG00000167851,ENSG00000169397,ENSG00000170458,ENSG00000171051,ENSG00000172243,ENSG00000172936,ENSG00000174125,ENSG00000175354,ENSG00000184500,ENSG00000196735,ENSG00000198019,ENSG00000204287,ENSG00000204577,ENSG00000213903,ENSG00000223865,ENSG00000254087,ENSG00000254415"	3.48633813025068
"6"	"blue2"	TRUE	0.00213	534	188	20	0.106	0.037	"GO:0006954"	"BP"	17	"inflammatory response"	4	"ENSG00000018280,ENSG00000028137,ENSG00000101336,ENSG00000105639,ENSG00000111321,ENSG00000118640,ENSG00000134830,ENSG00000137462,ENSG00000155629,ENSG00000160791,ENSG00000163823,ENSG00000164761,ENSG00000166278,ENSG00000167207,ENSG00000171051,ENSG00000172936,ENSG00000175354,ENSG00000184500,ENSG00000213903,ENSG00000254087"	5.15277992850217
"7"	"blue2"	TRUE	0.00112	661	188	23	0.122	0.035	"GO:0009607"	"BP"	17	"response to biotic stimulus"	2	"ENSG00000010327,ENSG00000018280,ENSG00000028137,ENSG00000081237,ENSG00000101336,ENSG00000105697,ENSG00000111321,ENSG00000124107,ENSG00000137462,ENSG00000138496,ENSG00000140853,ENSG00000150637,ENSG00000154589,ENSG00000160791,ENSG00000163565,ENSG00000164761,ENSG00000167207,ENSG00000169397,ENSG00000170458,ENSG00000172243,ENSG00000172936,ENSG00000174125,ENSG00000254087"	4.62341669974659
"8"	"blue2"	TRUE	0.00207	633	188	22	0.117	0.035	"GO:0043207"	"BP"	17	"response to external biotic stimulus"	3	"ENSG00000010327,ENSG00000018280,ENSG00000028137,ENSG00000081237,ENSG00000101336,ENSG00000105697,ENSG00000111321,ENSG00000124107,ENSG00000137462,ENSG00000138496,ENSG00000140853,ENSG00000154589,ENSG00000160791,ENSG00000163565,ENSG00000164761,ENSG00000167207,ENSG00000169397,ENSG00000170458,ENSG00000172243,ENSG00000172936,ENSG00000174125,ENSG00000254087"	4.66058442120898
"9"	"blue2"	TRUE	0.0282	4007	188	68	0.362	0.017	"GO:0006810"	"BP"	17	"transport"	1	"ENSG00000006747,ENSG00000010327,ENSG00000012779,ENSG00000013563,ENSG00000018280,ENSG00000028137,ENSG00000057252,ENSG00000081237,ENSG00000082074,ENSG00000086062,ENSG00000100365,ENSG00000101336,ENSG00000104081,ENSG00000104671,ENSG00000105339,ENSG00000105697,ENSG00000107651,ENSG00000109861,ENSG00000111229,ENSG00000111679,ENSG00000115271,ENSG00000116489,ENSG00000118640,ENSG00000118785,ENSG00000120457,ENSG00000121671,ENSG00000124107,ENSG00000124508,ENSG00000125454,ENSG00000126768,ENSG00000129450,ENSG00000129667,ENSG00000134830,ENSG00000137462,ENSG00000141968,ENSG00000142185,ENSG00000142583,ENSG00000143162,ENSG00000143226,ENSG00000145287,ENSG00000150337,ENSG00000156675,ENSG00000157020,ENSG00000157349,ENSG00000160791,ENSG00000163563,ENSG00000163823,ENSG00000166278,ENSG00000167207,ENSG00000167613,ENSG00000167851,ENSG00000169397,ENSG00000170458,ENSG00000170909,ENSG00000171051,ENSG00000172243,ENSG00000174125,ENSG00000184500,ENSG00000188820,ENSG00000197249,ENSG00000197448,ENSG00000198019,ENSG00000198088,ENSG00000203747,ENSG00000204577,ENSG00000215717,ENSG00000254087,ENSG00000254415"	2.48374481483514
"10"	"blue2"	TRUE	6.25e-08	1228	188	41	0.218	0.033	"GO:0046903"	"BP"	17	"secretion"	2	"ENSG00000006747,ENSG00000012779,ENSG00000013563,ENSG00000018280,ENSG00000028137,ENSG00000081237,ENSG00000086062,ENSG00000101336,ENSG00000109861,ENSG00000111679,ENSG00000115271,ENSG00000118640,ENSG00000118785,ENSG00000124107,ENSG00000124508,ENSG00000129450,ENSG00000129667,ENSG00000134830,ENSG00000137462,ENSG00000142185,ENSG00000142583,ENSG00000143162,ENSG00000143226,ENSG00000145287,ENSG00000156675,ENSG00000163563,ENSG00000163823,ENSG00000167207,ENSG00000167613,ENSG00000167851,ENSG00000169397,ENSG00000170458,ENSG00000170909,ENSG00000171051,ENSG00000174125,ENSG00000184500,ENSG00000197249,ENSG00000204577,ENSG00000215717,ENSG00000254087,ENSG00000254415"	4.31674263025323
