"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"1"	"darkorange"	TRUE	0.0403	32	86	4	0.047	0.125	"KEGG:04136"	"keg"	1	"Autophagy - other"	1	"ENSG00000066739,ENSG00000110046,ENSG00000167965,ENSG00000181652"	NA
"2"	"honeydew1"	TRUE	0.0298	1635	150	31	0.207	0.019	"GO:0008219"	"BP"	13	"cell death"	1	"ENSG00000006327,ENSG00000011422,ENSG00000075426,ENSG00000077522,ENSG00000090339,ENSG00000107968,ENSG00000108691,ENSG00000113575,ENSG00000113916,ENSG00000119508,ENSG00000120129,ENSG00000124216,ENSG00000130522,ENSG00000134531,ENSG00000135241,ENSG00000136244,ENSG00000136997,ENSG00000137193,ENSG00000137801,ENSG00000142178,ENSG00000143384,ENSG00000144655,ENSG00000168610,ENSG00000170027,ENSG00000172216,ENSG00000175197,ENSG00000175505,ENSG00000176170,ENSG00000179388,ENSG00000184557,ENSG00000188215"	3.46928822634661
"3"	"honeydew1"	TRUE	0.0396	3175	150	48	0.32	0.015	"GO:0042221"	"BP"	3	"response to chemical"	1	"ENSG00000006327,ENSG00000008405,ENSG00000011422,ENSG00000073756,ENSG00000077522,ENSG00000081041,ENSG00000090339,ENSG00000092068,ENSG00000102119,ENSG00000107968,ENSG00000108342,ENSG00000108691,ENSG00000109332,ENSG00000113575,ENSG00000113916,ENSG00000117479,ENSG00000119508,ENSG00000121671,ENSG00000123358,ENSG00000123908,ENSG00000125753,ENSG00000125968,ENSG00000130164,ENSG00000130522,ENSG00000132326,ENSG00000136244,ENSG00000136997,ENSG00000137193,ENSG00000137801,ENSG00000142178,ENSG00000143384,ENSG00000152413,ENSG00000160789,ENSG00000160888,ENSG00000168610,ENSG00000170145,ENSG00000171612,ENSG00000173334,ENSG00000174010,ENSG00000175197,ENSG00000175505,ENSG00000175592,ENSG00000176170,ENSG00000179094,ENSG00000179388,ENSG00000184557,ENSG00000196843,ENSG00000205362"	2.52151884905466
"4"	"honeydew1"	TRUE	0.0182	2269	150	39	0.26	0.017	"GO:0010033"	"BP"	3	"response to organic substance"	2	"ENSG00000006327,ENSG00000008405,ENSG00000073756,ENSG00000077522,ENSG00000081041,ENSG00000090339,ENSG00000102119,ENSG00000107968,ENSG00000108342,ENSG00000108691,ENSG00000109332,ENSG00000113575,ENSG00000113916,ENSG00000119508,ENSG00000121671,ENSG00000123358,ENSG00000123908,ENSG00000125968,ENSG00000130164,ENSG00000130522,ENSG00000136244,ENSG00000136997,ENSG00000137193,ENSG00000137801,ENSG00000142178,ENSG00000143384,ENSG00000160789,ENSG00000160888,ENSG00000168610,ENSG00000170145,ENSG00000171612,ENSG00000173334,ENSG00000174010,ENSG00000175197,ENSG00000175505,ENSG00000176170,ENSG00000179094,ENSG00000179388,ENSG00000184557"	2.99203225510203
"5"	"honeydew1"	TRUE	0.0142	1988	150	36	0.24	0.018	"GO:0071310"	"BP"	3	"cellular response to organic substance"	1	"ENSG00000006327,ENSG00000008405,ENSG00000073756,ENSG00000077522,ENSG00000081041,ENSG00000090339,ENSG00000102119,ENSG00000107968,ENSG00000108342,ENSG00000108691,ENSG00000109332,ENSG00000113916,ENSG00000119508,ENSG00000121671,ENSG00000123358,ENSG00000123908,ENSG00000125968,ENSG00000130522,ENSG00000136244,ENSG00000136997,ENSG00000137193,ENSG00000137801,ENSG00000142178,ENSG00000143384,ENSG00000160789,ENSG00000168610,ENSG00000170145,ENSG00000171612,ENSG00000173334,ENSG00000174010,ENSG00000175197,ENSG00000175505,ENSG00000176170,ENSG00000179094,ENSG00000179388,ENSG00000184557"	3.35849520540692
"6"	"honeydew1"	TRUE	0.0306	18	150	4	0.027	0.222	"GO:0009648"	"BP"	12	"photoperiodism"	1	"ENSG00000008405,ENSG00000121671,ENSG00000142178,ENSG00000179094"	8.69058368034067
"7"	"honeydew1"	TRUE	0.0478	20	150	4	0.027	0.2	"GO:0009649"	"BP"	12	"entrainment of circadian clock"	1	"ENSG00000008405,ENSG00000121671,ENSG00000142178,ENSG00000179094"	8.49387338609462
"8"	"honeydew1"	TRUE	0.0239	17	150	4	0.027	0.235	"GO:0043153"	"BP"	12	"entrainment of circadian clock by photoperiod"	2	"ENSG00000008405,ENSG00000121671,ENSG00000142178,ENSG00000179094"	8.88163891710338
"9"	"honeydew1"	TRUE	0.045	136	150	8	0.053	0.059	"GO:0007623"	"BP"	4	"circadian rhythm"	1	"ENSG00000008405,ENSG00000105835,ENSG00000121671,ENSG00000132326,ENSG00000142178,ENSG00000165030,ENSG00000179094,ENSG00000179388"	6.07350525744419
"10"	"honeydew1"	TRUE	0.0184	16	150	4	0.027	0.25	"GO:0035970"	"BP"	7	"peptidyl-threonine dephosphorylation"	1	"ENSG00000113575,ENSG00000120129,ENSG00000138166,ENSG00000143507"	9.74663635458999
