"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"1"	"royalblue"	TRUE	0.000181	12325	295	244	0.827	0.02	"GO:0005622"	"CC"	1	"intracellular"	1	"ENSG00000004139,ENSG00000004777,ENSG00000005206,ENSG00000005379,ENSG00000005961,ENSG00000007541,ENSG00000008226,ENSG00000008838,ENSG00000009830,ENSG00000020129,ENSG00000039650,ENSG00000044446,ENSG00000046647,ENSG00000054148,ENSG00000061938,ENSG00000064687,ENSG00000065268,ENSG00000071894,ENSG00000075826,ENSG00000076344,ENSG00000077454,ENSG00000078699,ENSG00000079134,ENSG00000085511,ENSG00000085998,ENSG00000087095,ENSG00000091073,ENSG00000092850,ENSG00000094631,ENSG00000095066,ENSG00000099840,ENSG00000099904,ENSG00000099991,ENSG00000100083,ENSG00000100099,ENSG00000100911,ENSG00000100949,ENSG00000101883,ENSG00000101997,ENSG00000102878,ENSG00000102901,ENSG00000103091,ENSG00000103148,ENSG00000103168,ENSG00000103249,ENSG00000104852,ENSG00000104915,ENSG00000104936,ENSG00000104983,ENSG00000105229,ENSG00000105397,ENSG00000105486,ENSG00000105717,ENSG00000105726,ENSG00000105737,ENSG00000106290,ENSG00000107404,ENSG00000107829,ENSG00000108465,ENSG00000108509,ENSG00000108591,ENSG00000108840,ENSG00000109072,ENSG00000109381,ENSG00000110274,ENSG00000110888,ENSG00000112511,ENSG00000112659,ENSG00000114268,ENSG00000114650,ENSG00000115073,ENSG00000115257,ENSG00000115274,ENSG00000115694,ENSG00000119242,ENSG00000122033,ENSG00000122515,ENSG00000122678,ENSG00000123815,ENSG00000123992,ENSG00000125755,ENSG00000126001,ENSG00000127054,ENSG00000127124,ENSG00000127415,ENSG00000127419,ENSG00000127564,ENSG00000127580,ENSG00000128159,ENSG00000128298,ENSG00000130511,ENSG00000130653,ENSG00000130714,ENSG00000130827,ENSG00000131018,ENSG00000132024,ENSG00000132182,ENSG00000132207,ENSG00000132600,ENSG00000133243,ENSG00000133475,ENSG00000134222,ENSG00000134262,ENSG00000134574,ENSG00000135722,ENSG00000136002,ENSG00000136279,ENSG00000136878,ENSG00000136883,ENSG00000137880,ENSG00000138002,ENSG00000140326,ENSG00000140474,ENSG00000140488,ENSG00000140939,ENSG00000141012,ENSG00000141556,ENSG00000141562,ENSG00000142330,ENSG00000142687,ENSG00000143442,ENSG00000144589,ENSG00000145214,ENSG00000146054,ENSG00000147535,ENSG00000148187,ENSG00000148308,ENSG00000148356,ENSG00000148985,ENSG00000149577,ENSG00000151651,ENSG00000152154,ENSG00000153291,ENSG00000154832,ENSG00000155097,ENSG00000155229,ENSG00000155530,ENSG00000156931,ENSG00000157353,ENSG00000158106,ENSG00000158286,ENSG00000158552,ENSG00000159069,ENSG00000159692,ENSG00000159842,ENSG00000160323,ENSG00000160445,ENSG00000160469,ENSG00000160753,ENSG00000160796,ENSG00000160868,ENSG00000160948,ENSG00000160953,ENSG00000160973,ENSG00000161265,ENSG00000161914,ENSG00000162572,ENSG00000163126,ENSG00000163161,ENSG00000163516,ENSG00000163975,ENSG00000164776,ENSG00000164880,ENSG00000165684,ENSG00000165699,ENSG00000166405,ENSG00000167393,ENSG00000167702,ENSG00000168067,ENSG00000168488,ENSG00000169246,ENSG00000170703,ENSG00000171298,ENSG00000171720,ENSG00000171953,ENSG00000172613,ENSG00000172775,ENSG00000172890,ENSG00000172922,ENSG00000172932,ENSG00000175221,ENSG00000176293,ENSG00000177595,ENSG00000177666,ENSG00000179335,ENSG00000179364,ENSG00000179698,ENSG00000180376,ENSG00000180902,ENSG00000181038,ENSG00000181045,ENSG00000181090,ENSG00000182872,ENSG00000183020,ENSG00000183066,ENSG00000183426,ENSG00000183889,ENSG00000184209,ENSG00000184271,ENSG00000185000,ENSG00000185324,ENSG00000185619,ENSG00000185842,ENSG00000185864,ENSG00000186815,ENSG00000187535,ENSG00000187609,ENSG00000188827,ENSG00000196074,ENSG00000196235,ENSG00000196405,ENSG00000197070,ENSG00000197355,ENSG00000197444,ENSG00000197530,ENSG00000198089,ENSG00000198276,ENSG00000198720,ENSG00000204227,ENSG00000204316,ENSG00000204410,ENSG00000204498,ENSG00000205356,ENSG00000205560,ENSG00000205593,ENSG00000205702,ENSG00000206549,ENSG00000213339,ENSG00000213780,ENSG00000213930,ENSG00000213983,ENSG00000214022,ENSG00000214946,ENSG00000233024,ENSG00000235194,ENSG00000241058,ENSG00000241878,ENSG00000241973,ENSG00000243156,ENSG00000243708,ENSG00000243716,ENSG00000254206,ENSG00000254636,ENSG00000258366"	0.535768712823952
"2"	"royalblue"	TRUE	0.000136	12227	295	243	0.824	0.02	"GO:0044424"	"CC"	1	"intracellular part"	2	"ENSG00000004139,ENSG00000004777,ENSG00000005206,ENSG00000005379,ENSG00000005961,ENSG00000007541,ENSG00000008226,ENSG00000008838,ENSG00000009830,ENSG00000020129,ENSG00000039650,ENSG00000044446,ENSG00000046647,ENSG00000054148,ENSG00000061938,ENSG00000064687,ENSG00000065268,ENSG00000071894,ENSG00000075826,ENSG00000076344,ENSG00000077454,ENSG00000078699,ENSG00000079134,ENSG00000085511,ENSG00000085998,ENSG00000087095,ENSG00000091073,ENSG00000092850,ENSG00000094631,ENSG00000095066,ENSG00000099840,ENSG00000099904,ENSG00000099991,ENSG00000100083,ENSG00000100099,ENSG00000100911,ENSG00000100949,ENSG00000101883,ENSG00000101997,ENSG00000102878,ENSG00000102901,ENSG00000103091,ENSG00000103148,ENSG00000103168,ENSG00000103249,ENSG00000104852,ENSG00000104915,ENSG00000104936,ENSG00000104983,ENSG00000105229,ENSG00000105397,ENSG00000105486,ENSG00000105717,ENSG00000105726,ENSG00000105737,ENSG00000106290,ENSG00000107404,ENSG00000107829,ENSG00000108465,ENSG00000108509,ENSG00000108591,ENSG00000108840,ENSG00000109072,ENSG00000109381,ENSG00000110274,ENSG00000110888,ENSG00000112511,ENSG00000112659,ENSG00000114268,ENSG00000114650,ENSG00000115073,ENSG00000115257,ENSG00000115274,ENSG00000115694,ENSG00000119242,ENSG00000122033,ENSG00000122515,ENSG00000122678,ENSG00000123815,ENSG00000123992,ENSG00000125755,ENSG00000126001,ENSG00000127054,ENSG00000127124,ENSG00000127415,ENSG00000127419,ENSG00000127564,ENSG00000127580,ENSG00000128159,ENSG00000128298,ENSG00000130511,ENSG00000130653,ENSG00000130714,ENSG00000130827,ENSG00000131018,ENSG00000132024,ENSG00000132182,ENSG00000132207,ENSG00000132600,ENSG00000133243,ENSG00000133475,ENSG00000134222,ENSG00000134262,ENSG00000134574,ENSG00000135722,ENSG00000136002,ENSG00000136279,ENSG00000136878,ENSG00000136883,ENSG00000137880,ENSG00000138002,ENSG00000140326,ENSG00000140474,ENSG00000140488,ENSG00000140939,ENSG00000141012,ENSG00000141556,ENSG00000141562,ENSG00000142330,ENSG00000142687,ENSG00000143442,ENSG00000144589,ENSG00000145214,ENSG00000146054,ENSG00000147535,ENSG00000148187,ENSG00000148308,ENSG00000148356,ENSG00000148985,ENSG00000149577,ENSG00000151651,ENSG00000152154,ENSG00000153291,ENSG00000154832,ENSG00000155097,ENSG00000155229,ENSG00000155530,ENSG00000156931,ENSG00000157353,ENSG00000158106,ENSG00000158286,ENSG00000158552,ENSG00000159069,ENSG00000159692,ENSG00000159842,ENSG00000160323,ENSG00000160445,ENSG00000160469,ENSG00000160753,ENSG00000160796,ENSG00000160868,ENSG00000160948,ENSG00000160953,ENSG00000160973,ENSG00000161265,ENSG00000161914,ENSG00000162572,ENSG00000163126,ENSG00000163161,ENSG00000163516,ENSG00000163975,ENSG00000164776,ENSG00000164880,ENSG00000165684,ENSG00000165699,ENSG00000166405,ENSG00000167393,ENSG00000167702,ENSG00000168067,ENSG00000168488,ENSG00000169246,ENSG00000170703,ENSG00000171298,ENSG00000171720,ENSG00000171953,ENSG00000172613,ENSG00000172775,ENSG00000172890,ENSG00000172922,ENSG00000172932,ENSG00000175221,ENSG00000176293,ENSG00000177595,ENSG00000177666,ENSG00000179335,ENSG00000179364,ENSG00000179698,ENSG00000180376,ENSG00000180902,ENSG00000181038,ENSG00000181045,ENSG00000181090,ENSG00000182872,ENSG00000183020,ENSG00000183066,ENSG00000183426,ENSG00000183889,ENSG00000184209,ENSG00000184271,ENSG00000185000,ENSG00000185324,ENSG00000185619,ENSG00000185842,ENSG00000185864,ENSG00000186815,ENSG00000187535,ENSG00000187609,ENSG00000188827,ENSG00000196074,ENSG00000196235,ENSG00000196405,ENSG00000197070,ENSG00000197355,ENSG00000197444,ENSG00000197530,ENSG00000198089,ENSG00000198276,ENSG00000198720,ENSG00000204227,ENSG00000204316,ENSG00000204410,ENSG00000204498,ENSG00000205356,ENSG00000205560,ENSG00000205593,ENSG00000205702,ENSG00000206549,ENSG00000213339,ENSG00000213780,ENSG00000213930,ENSG00000213983,ENSG00000214022,ENSG00000233024,ENSG00000235194,ENSG00000241058,ENSG00000241878,ENSG00000241973,ENSG00000243156,ENSG00000243708,ENSG00000243716,ENSG00000254206,ENSG00000254636,ENSG00000258366"	0.550802445394251
"3"	"royalblue"	TRUE	0.00205	10321	295	211	0.715	0.02	"GO:0043229"	"CC"	1	"intracellular organelle"	3	"ENSG00000004139,ENSG00000004777,ENSG00000005206,ENSG00000005379,ENSG00000005961,ENSG00000007541,ENSG00000008838,ENSG00000009830,ENSG00000039650,ENSG00000046647,ENSG00000061938,ENSG00000064687,ENSG00000065268,ENSG00000071894,ENSG00000075826,ENSG00000077454,ENSG00000078699,ENSG00000079134,ENSG00000085998,ENSG00000087095,ENSG00000091073,ENSG00000092850,ENSG00000094631,ENSG00000095066,ENSG00000099840,ENSG00000099904,ENSG00000099991,ENSG00000100083,ENSG00000100099,ENSG00000100911,ENSG00000100949,ENSG00000101883,ENSG00000101997,ENSG00000102878,ENSG00000102901,ENSG00000103091,ENSG00000103148,ENSG00000103168,ENSG00000103249,ENSG00000104852,ENSG00000104915,ENSG00000104936,ENSG00000104983,ENSG00000105229,ENSG00000105397,ENSG00000105486,ENSG00000105717,ENSG00000105726,ENSG00000105737,ENSG00000106290,ENSG00000107404,ENSG00000108465,ENSG00000108509,ENSG00000108591,ENSG00000108840,ENSG00000109072,ENSG00000109381,ENSG00000110274,ENSG00000110888,ENSG00000112511,ENSG00000114650,ENSG00000115073,ENSG00000115257,ENSG00000115274,ENSG00000115694,ENSG00000119242,ENSG00000122033,ENSG00000122515,ENSG00000122678,ENSG00000123815,ENSG00000123992,ENSG00000125755,ENSG00000126001,ENSG00000127054,ENSG00000127124,ENSG00000127415,ENSG00000127419,ENSG00000127564,ENSG00000127580,ENSG00000128159,ENSG00000128298,ENSG00000130511,ENSG00000130653,ENSG00000130714,ENSG00000130827,ENSG00000131018,ENSG00000132024,ENSG00000132182,ENSG00000132207,ENSG00000132600,ENSG00000133243,ENSG00000133475,ENSG00000134222,ENSG00000134262,ENSG00000134574,ENSG00000136279,ENSG00000136878,ENSG00000136883,ENSG00000137880,ENSG00000138002,ENSG00000140326,ENSG00000140488,ENSG00000140939,ENSG00000141012,ENSG00000141556,ENSG00000141562,ENSG00000142330,ENSG00000142687,ENSG00000143442,ENSG00000144589,ENSG00000145214,ENSG00000146054,ENSG00000148187,ENSG00000148308,ENSG00000148985,ENSG00000149577,ENSG00000151651,ENSG00000152154,ENSG00000153291,ENSG00000154832,ENSG00000155097,ENSG00000155229,ENSG00000155530,ENSG00000156931,ENSG00000158552,ENSG00000159692,ENSG00000160323,ENSG00000160469,ENSG00000160753,ENSG00000160796,ENSG00000160868,ENSG00000160948,ENSG00000160953,ENSG00000160973,ENSG00000161265,ENSG00000161914,ENSG00000162572,ENSG00000163126,ENSG00000163161,ENSG00000163516,ENSG00000163975,ENSG00000164880,ENSG00000165684,ENSG00000165699,ENSG00000166405,ENSG00000167393,ENSG00000167702,ENSG00000168067,ENSG00000168488,ENSG00000169246,ENSG00000170703,ENSG00000171298,ENSG00000171720,ENSG00000171953,ENSG00000172613,ENSG00000172775,ENSG00000175221,ENSG00000176293,ENSG00000177595,ENSG00000177666,ENSG00000179335,ENSG00000179364,ENSG00000180376,ENSG00000180902,ENSG00000181038,ENSG00000181045,ENSG00000181090,ENSG00000182872,ENSG00000183020,ENSG00000183066,ENSG00000183426,ENSG00000183889,ENSG00000184209,ENSG00000184271,ENSG00000185000,ENSG00000185324,ENSG00000185619,ENSG00000185842,ENSG00000185864,ENSG00000186815,ENSG00000187535,ENSG00000187609,ENSG00000188827,ENSG00000196074,ENSG00000196235,ENSG00000197070,ENSG00000197444,ENSG00000198720,ENSG00000204227,ENSG00000204316,ENSG00000204410,ENSG00000204498,ENSG00000205356,ENSG00000205560,ENSG00000205593,ENSG00000205702,ENSG00000206549,ENSG00000213339,ENSG00000213780,ENSG00000213930,ENSG00000213983,ENSG00000214022,ENSG00000233024,ENSG00000241878,ENSG00000241973,ENSG00000243156,ENSG00000243708,ENSG00000243716,ENSG00000254206,ENSG00000254636,ENSG00000258366"	0.883484947044495
"4"	"mediumorchid"	TRUE	0.0282	10	89	3	0.034	0.3	"GO:1902713"	"BP"	12	"regulation of interferon-gamma secretion"	1	"ENSG00000116824,ENSG00000122223,ENSG00000134242"	9.74663635458999
"5"	"mediumorchid"	TRUE	0.00831	7	89	3	0.034	0.429	"GO:1902715"	"BP"	12	"positive regulation of interferon-gamma secretion"	1	"ENSG00000116824,ENSG00000122223,ENSG00000134242"	9.88016774721451
"6"	"mediumorchid"	TRUE	0.00889	49	89	5	0.056	0.102	"GO:0007157"	"BP"	16	"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules"	1	"ENSG00000005844,ENSG00000013725,ENSG00000160593,ENSG00000178934,ENSG00000181847"	7.9342575981592
"7"	"mediumorchid"	TRUE	0.0218	9867	89	69	0.775	0.007	"GO:0065007"	"BP"	10	"biological regulation"	1	"ENSG00000005844,ENSG00000011590,ENSG00000013725,ENSG00000026751,ENSG00000064201,ENSG00000069493,ENSG00000073861,ENSG00000077984,ENSG00000100351,ENSG00000100385,ENSG00000100448,ENSG00000100453,ENSG00000101082,ENSG00000101447,ENSG00000104814,ENSG00000111796,ENSG00000113263,ENSG00000115085,ENSG00000115165,ENSG00000116701,ENSG00000116824,ENSG00000121966,ENSG00000122223,ENSG00000125245,ENSG00000125910,ENSG00000127152,ENSG00000134242,ENSG00000137078,ENSG00000138755,ENSG00000140368,ENSG00000145649,ENSG00000147168,ENSG00000153283,ENSG00000153563,ENSG00000159618,ENSG00000160593,ENSG00000162676,ENSG00000162739,ENSG00000163508,ENSG00000163564,ENSG00000163599,ENSG00000163606,ENSG00000163751,ENSG00000164674,ENSG00000164691,ENSG00000167286,ENSG00000167895,ENSG00000167984,ENSG00000169442,ENSG00000172215,ENSG00000172724,ENSG00000173200,ENSG00000173762,ENSG00000174946,ENSG00000175463,ENSG00000180644,ENSG00000180739,ENSG00000181847,ENSG00000182866,ENSG00000183918,ENSG00000186854,ENSG00000198821,ENSG00000198851,ENSG00000213809,ENSG00000213931,ENSG00000227507,ENSG00000232629,ENSG00000237541,ENSG00000243811"	0.922767614229436
"8"	"mediumorchid"	TRUE	0.00889	49	89	5	0.056	0.102	"GO:0038083"	"BP"	5	"peptidyl-tyrosine autophosphorylation"	1	"ENSG00000100351,ENSG00000101082,ENSG00000113263,ENSG00000115085,ENSG00000182866"	7.97593029455977
"9"	"mediumorchid"	TRUE	0.00325	114	89	7	0.079	0.061	"GO:0001906"	"BP"	13	"cell killing"	1	"ENSG00000026751,ENSG00000100448,ENSG00000100453,ENSG00000115523,ENSG00000162739,ENSG00000180644,ENSG00000213809"	6.88443547366052
"10"	"mediumorchid"	TRUE	0.0451	68	89	5	0.056	0.074	"GO:0001909"	"BP"	13	"leukocyte mediated cytotoxicity"	2	"ENSG00000026751,ENSG00000100448,ENSG00000100453,ENSG00000162739,ENSG00000213809"	7.10757902497473
